fecha,tipo,jugador,posicion,equipo,precio_eur,cambio_eur,cambio_pct
2026-08-30,Subidas,Zaid Romero,DF,Getafe,28520444,+399237,+1.4
2026-08-30,Subidas,Javi Guerra,MC,Valencia,24991990,+251490,+1.0
2026-08-30,Subidas,Amatucci,MC,Deportivo,15300675,+183403,+1.2
2026-08-30,Subidas,Isaac,DL,Sevilla,7217800,+167908,+2.4
2026-08-30,Subidas,Camello,DL,Rayo Vallecano,4202160,+99493,+2.4
2026-08-30,Subidas,C. Rivero,PT,Valencia,449354,+978,+0.2
2026-08-30,Bajadas,C. Puga,DF,Málaga,4965067,-4587,-0.1
2026-08-30,Bajadas,Denis Suárez,MC,Alavés,2544002,-4751,-0.2
2026-08-30,Bajadas,Iñigo,DF,Racing,596115,-5137,-0.9
2026-08-30,Bajadas,D. Villares,MC,Deportivo,1847749,-39261,-2.1
2026-08-30,Bajadas,Iñigo Perez,DT,Villarreal,1501228,-42850,-2.8
2026-08-30,Bajadas,Ionut Radu,PT,Celta,35338741,-132921,-0.4
2026-08-30,Bajadas,Guido Rodríguez,MC,Valencia,24499776,-657175,-2.6
2026-08-30,Bajadas,Marcos Alonso,DF,Celta,28722014,-674480,-2.3
